RECRUITER_CODE,smiles_atom_index,smile_atom
LR00207,30,C
LR00207,31,C
LR00207,32,C
LR00208,0,C
LR00208,1,O
LR00208,2,C
LR00208,3,C
LR00208,4,C
LR00208,5,C
LR00208,6,C
LR00208,7,S
LR00208,8,O
LR00208,9,O
LR00208,10,N
LR00208,11,C
LR00208,12,C
LR00208,13,O
LR00208,14,O
LR00208,15,C
LR00208,16,C
LR00208,17,C
LR00208,18,C
LR00208,19,C
LR00208,20,N
LR00208,21,N
LR00208,22,C
LR00208,23,C
LR00208,24,C
LR00208,25,O
LR00208,26,O
LR00208,27,C
LR00208,28,C
LR00208,29,C
LR00208,30,C
LR00208,31,C
LR00208,32,C
LR00208,33,C
LR00208,34,C
LR00208,35,C
LR00208,36,C
LR00208,37,C
LR00208,38,C
LR00209,0,O
LR00209,1,C
LR00209,2,O
LR00209,3,C
LR00209,4,O
LR00209,5,C
LR00209,6,C
LR00209,7,C
LR00209,8,C
LR00209,9,C
LR00209,10,C
LR00209,11,C
LR00209,12,C
LR00209,13,C
LR00209,14,C
LR00209,15,C
LR00210,0,N
LR00210,1,C
LR00210,2,C
LR00210,3,O
LR00210,4,C
LR00210,5,C
LR00210,6,C
LR00210,7,S
LR00210,8,C
LR00210,9,C
LR00210,10,C
LR00211,0,O
LR00211,1,C
LR00211,2,O
LR00211,3,C
LR00211,4,C
LR00211,5,C
LR00211,6,F
LR00211,7,C
LR00211,8,Cl
LR00211,9,N
LR00211,10,C
LR00211,11,Cl
LR00212,0,C
LR00212,1,C
LR00212,2,N
LR00212,3,C
LR00212,4,C
LR00212,5,C
LR00212,6,O
LR00212,7,C
LR00212,8,C
LR00212,9,C
LR00212,10,C
LR00212,11,C
LR00212,12,C
LR00212,13,O
LR00212,14,C
LR00212,15,C
LR00212,16,C
LR00212,17,C
LR00212,18,C
LR00212,19,C
LR00212,20,C
LR00213,0,C
LR00213,1,N
LR00213,2,C
LR00213,3,C
LR00213,4,O
LR00213,5,C
LR00213,6,C
LR00213,7,C
LR00213,8,C
LR00213,9,C
LR00213,10,C
LR00213,11,O
LR00213,12,C
LR00213,13,C
LR00213,14,C
LR00213,15,C
LR00213,16,C
LR00213,17,C
LR00213,18,C
LR00214,0,O
LR00214,1,C
LR00214,2,O
LR00214,3,C
LR00214,4,N
LR00214,5,C
LR00214,6,O
LR00214,7,C
LR00214,8,C
LR00214,9,C
LR00214,10,C
LR00214,11,C
LR00214,12,C
LR00214,13,O
LR00214,14,C
LR00214,15,C
LR00214,16,C
LR00214,17,C
LR00214,18,C
LR00214,19,C
LR00214,20,C
LR00215,0,O
LR00215,1,C
LR00215,2,N
LR00215,3,C
LR00215,4,C
LR00215,5,O
LR00215,6,O
LR00215,7,C
LR00215,8,C
LR00215,9,C
LR00215,10,C
LR00215,11,C
LR00215,12,C
LR00215,13,C
LR00215,14,C
LR00215,15,C
LR00215,16,C
LR00215,17,C
LR00215,18,C
LR00215,19,O
LR00215,20,C
LR00215,21,C
LR00215,22,C
LR00215,23,C
LR00215,24,C
LR00215,25,C
LR00215,26,C
LR00216,0,C
LR00216,1,C
LR00216,2,C
LR00216,3,O
LR00216,4,C
LR00216,5,C
LR00216,6,C
LR00216,7,C
LR00216,8,C
LR00216,9,C
LR00216,10,C
LR00216,11,C
LR00216,12,C
LR00216,13,C
LR00216,14,N
LR00216,15,N
LR00216,16,C
LR00216,17,C
LR00216,18,C
LR00216,19,O
LR00216,20,O
LR00216,21,C
LR00216,22,C
LR00216,23,F
LR00216,24,F
LR00216,25,F
LR00216,26,N
LR00216,27,C
LR00217,0,C
LR00217,1,N
LR00217,2,C
LR00217,3,C
LR00217,4,O
LR00217,5,C
LR00217,6,C
LR00217,7,C
LR00217,8,C
LR00217,9,C
LR00217,10,C
LR00217,11,C
LR00217,12,C
LR00217,13,C
LR00217,14,C
LR00217,15,N
LR00217,16,N
LR00217,17,C
LR00217,18,C
LR00217,19,C
LR00217,20,O
LR00217,21,O
LR00217,22,C
LR00217,23,C
LR00217,24,F
LR00217,25,F
LR00217,26,F
LR00217,27,N
LR00217,28,C
LR00218,0,C
LR00218,1,N
LR00218,2,C
LR00218,3,C
LR00218,4,O
LR00218,5,C
LR00218,6,C
LR00218,7,C
LR00218,8,C
LR00218,9,C
LR00218,10,C
LR00218,11,C
LR00218,12,C
LR00218,13,C
LR00218,14,C
LR00218,15,N
LR00218,16,N
LR00218,17,C
LR00218,18,C
LR00218,19,C
LR00218,20,O
LR00218,21,O
LR00218,22,C
LR00218,23,C
LR00218,24,C
LR00218,25,C
LR00218,26,C
LR00218,27,C
LR00219,0,C
LR00219,1,N
LR00219,2,C
LR00219,3,C
LR00219,4,C
LR00219,5,C
LR00219,6,C
LR00219,7,C
LR00219,8,C
LR00219,9,C
LR00219,10,O
LR00219,11,O
LR00219,12,C
LR00219,13,N
LR00219,14,N
LR00219,15,C
LR00219,16,C
LR00219,17,C
LR00219,18,C
LR00219,19,C
LR00219,20,C
LR00219,21,C
LR00219,22,C
LR00219,23,C
LR00219,24,C
LR00219,25,C
LR00219,26,O
LR00219,27,N
LR00219,28,C
LR00219,29,C
LR00219,30,C
LR00219,31,C
LR00219,32,N
LR00219,33,N
LR00220,0,C
LR00220,1,C
LR00220,2,C
LR00220,3,C
LR00220,4,C
LR00220,5,C
LR00220,6,C
LR00220,7,C
LR00220,8,N
LR00220,9,C
LR00220,10,O
LR00220,11,C
LR00220,12,C
LR00220,13,C
LR00220,14,C
LR00220,15,C
LR00220,16,C
LR00220,17,C
LR00220,18,C
LR00220,19,C
LR00220,20,C
LR00220,21,N
LR00220,22,N
LR00220,23,C
LR00220,24,C
LR00220,25,C
LR00220,26,O
LR00220,27,O
LR00220,28,C
LR00220,29,C
LR00220,30,C
LR00220,31,C
LR00220,32,C
LR00220,33,C
LR00220,34,F
LR00221,0,C
LR00221,1,C
LR00221,2,C
LR00221,3,C
LR00221,4,C
LR00221,5,C
LR00221,6,C
LR00221,7,C
LR00221,8,N
LR00221,9,C
LR00221,10,O
LR00221,11,C
LR00221,12,C
LR00221,13,C
LR00221,14,C
LR00221,15,C
LR00221,16,C
LR00221,17,C
LR00221,18,C
LR00221,19,C
LR00221,20,C
LR00221,21,N
LR00221,22,N
LR00221,23,C
LR00221,24,C
LR00221,25,C
LR00221,26,O
LR00221,27,O
LR00221,28,C
LR00221,29,C
LR00221,30,C
LR00221,31,C
LR00221,32,C
LR00221,33,C
LR00222,0,C
LR00222,1,C
LR00222,2,C
LR00222,3,C
LR00222,4,C
LR00222,5,C
LR00222,6,C
LR00222,7,C
LR00222,8,N
LR00222,9,C
LR00222,10,O
LR00222,11,C
LR00222,12,C
LR00222,13,C
LR00222,14,C
LR00222,15,C
LR00222,16,C
LR00222,17,C
LR00222,18,C
LR00222,19,C
LR00222,20,C
LR00222,21,N
LR00222,22,N
LR00222,23,C
LR00222,24,C
LR00222,25,C
LR00222,26,O
LR00222,27,O
LR00222,28,C
LR00222,29,C
LR00222,30,C
LR00222,31,C
LR00222,32,C
LR00222,33,C
LR00222,34,N
LR00222,35,C
LR00222,36,N
LR00222,37,N
LR00222,38,C
LR00222,39,C
LR00223,0,C
LR00223,1,C
LR00223,2,O
LR00223,3,N
LR00223,4,C
LR00223,5,C
LR00223,6,C
LR00223,7,C
LR00223,8,C
LR00223,9,O
LR00223,10,N
LR00223,11,C
LR00223,12,C
LR00223,13,O
LR00223,14,C
LR00223,15,O
LR00223,16,C
LR00223,17,C
LR00223,18,C
LR00223,19,C
LR00223,20,C
LR00223,21,C
LR00223,22,C
LR00223,23,S
LR00223,24,O
LR00223,25,C
LR00223,26,C
LR00223,27,C
LR00223,28,O
LR00223,29,N
LR00223,30,C
LR00223,31,C
LR00223,32,N
LR00223,33,C
LR00223,34,O
LR00224,0,C
LR00224,1,N
LR00224,2,C
LR00224,3,O
LR00224,4,C
LR00224,5,C
LR00224,6,C
LR00224,7,O
LR00224,8,N
LR00224,9,C
LR00224,10,C
LR00224,11,C
LR00224,12,C
LR00224,13,C
LR00224,14,O
LR00224,15,N
LR00224,16,C
LR00224,17,C
LR00224,18,O
LR00224,19,C
LR00224,20,O
LR00224,21,C
LR00224,22,C
LR00224,23,C
LR00224,24,C
LR00224,25,C
LR00224,26,C
LR00224,27,C
LR00224,28,S
LR00224,29,C
LR00224,30,C
LR00224,31,C
LR00224,32,O
LR00224,33,N
LR00224,34,C
LR00224,35,C
LR00224,36,N
LR00224,37,C
LR00224,38,O
LR00225,0,C
LR00225,1,C
LR00225,2,O
LR00225,3,N
LR00225,4,C
LR00225,5,C
LR00225,6,C
LR00225,7,C
LR00225,8,C
LR00225,9,O
LR00225,10,N
LR00225,11,C
LR00225,12,C
LR00225,13,O
LR00225,14,C
LR00225,15,O
LR00225,16,C
LR00225,17,C
LR00225,18,C
LR00225,19,C
LR00225,20,C
LR00225,21,C
LR00225,22,C
LR00225,23,C
LR00225,24,C
LR00225,25,C
LR00225,26,N
LR00225,27,O
LR00225,28,N
LR00225,29,C
LR00225,30,C
LR00225,31,C
LR00225,32,S
LR00225,33,C
LR00225,34,C
LR00225,35,C
LR00225,36,O
LR00225,37,N
LR00225,38,C
LR00225,39,C
LR00225,40,N
LR00225,41,C
LR00225,42,O
LR00226,0,C
LR00226,1,C
LR00226,2,O
LR00226,3,N
LR00226,4,C
LR00226,5,C
LR00226,6,C
LR00226,7,C
LR00226,8,C
LR00226,9,O
LR00226,10,N
LR00226,11,C
LR00226,12,C
LR00226,13,O
LR00226,14,C
LR00226,15,O
LR00226,16,C
LR00226,17,C
LR00226,18,C
LR00226,19,C
LR00226,20,C
LR00226,21,C
LR00226,22,C
LR00226,23,C
LR00226,24,C
LR00226,25,C
LR00226,26,C
LR00226,27,O
LR00226,28,O
LR00226,29,C
LR00226,30,C
LR00226,31,C
LR00226,32,S
LR00226,33,C
LR00226,34,C
LR00226,35,C
LR00226,36,O
LR00226,37,N
LR00226,38,C
LR00226,39,C
LR00226,40,N
LR00226,41,C
LR00226,42,O
LR00227,0,C
LR00227,1,C
LR00227,2,O
LR00227,3,N
LR00227,4,C
LR00227,5,C
LR00227,6,C
LR00227,7,C
LR00227,8,C
LR00227,9,O
LR00227,10,N
LR00227,11,C
LR00227,12,C
LR00227,13,O
LR00227,14,C
LR00227,15,O
LR00227,16,C
LR00227,17,C
LR00227,18,C
LR00227,19,C
LR00227,20,C
LR00227,21,C
LR00227,22,C
LR00227,23,C
LR00227,24,C
LR00227,25,C
LR00227,26,O
LR00227,27,O
LR00227,28,C
LR00227,29,C
LR00227,30,C
LR00227,31,C
LR00227,32,S
LR00227,33,C
LR00227,34,C
LR00227,35,C
LR00227,36,O
LR00227,37,N
LR00227,38,C
LR00227,39,C
LR00227,40,N
LR00227,41,C
LR00227,42,O
LR00228,0,C
LR00228,1,O
LR00228,2,C
LR00228,3,C
LR00228,4,C
LR00228,5,C
LR00228,6,S
LR00228,7,O
LR00228,8,O
LR00228,9,N
LR00228,10,C
LR00228,11,C
LR00228,12,N
LR00228,13,O
LR00228,14,C
LR00228,15,C
LR00228,16,C
LR00228,17,C
LR00228,18,N
LR00228,19,C
LR00228,20,C
LR00228,21,N
LR00228,22,O
LR00228,23,S
LR00228,24,O
LR00228,25,O
LR00228,26,C
LR00228,27,C
LR00228,28,C
LR00228,29,C
LR00228,30,N
LR00228,31,C
LR00228,32,C
LR00228,33,C
LR00228,34,C
LR00228,35,C
LR00228,36,C
LR00228,37,C
LR00228,38,C
LR00228,39,C
LR00228,40,C
LR00230,0,C
LR00230,1,C
LR00230,2,C
LR00230,3,C
LR00230,4,C
LR00230,5,C
LR00230,6,C
LR00230,7,C
LR00230,8,C
LR00230,9,N
LR00230,10,C
LR00230,11,C
LR00230,12,C
LR00230,13,C
LR00230,14,C
LR00230,15,C
LR00230,16,C
LR00230,17,O
LR00230,18,S
LR00230,19,O
LR00230,20,O
LR00230,21,O
LR00230,22,C
LR00230,23,C
LR00230,24,O
LR00230,25,C
LR00230,26,C
LR00230,27,N
LR00230,28,N
LR00230,29,N
LR00230,30,C
LR00230,31,C
LR00230,32,C
LR00230,33,C
LR00230,34,C
LR00230,35,C
LR00230,36,C
LR00230,37,C
LR00230,38,O
LR00230,39,O
LR00230,40,C
LR00230,41,C
LR00231,0,C
LR00231,1,C
LR00231,2,C
LR00231,3,C
LR00231,4,C
LR00231,5,C
LR00231,6,C
LR00231,7,C
LR00231,8,O
LR00231,9,O
LR00231,10,N
LR00231,11,C
LR00231,12,O
LR00231,13,C
LR00231,14,C
LR00231,15,C
LR00231,16,C
LR00231,17,C
LR00231,18,C
LR00231,19,C
LR00231,20,C
LR00231,21,C
LR00231,22,C
LR00231,23,C
LR00231,24,C
LR00231,25,C
LR00232,0,C
LR00232,1,C
LR00232,2,C
LR00232,3,C
LR00232,4,C
LR00232,5,C
LR00232,6,N
LR00232,7,C
LR00232,8,O
LR00232,9,C
LR00232,10,C
LR00232,11,C
LR00232,12,C
LR00232,13,C
LR00232,14,C
LR00232,15,C
LR00232,16,C
LR00232,17,C
LR00232,18,C
LR00232,19,C
LR00232,20,C
LR00232,21,C
LR00232,22,C
LR00232,23,O
LR00232,24,O
LR00232,25,C
LR00232,26,C
LR00233,0,C
LR00233,1,C
LR00233,2,C
LR00233,3,C
LR00233,4,C
LR00233,5,C
LR00233,6,N
LR00233,7,C
LR00233,8,O
LR00233,9,C
LR00233,10,F
LR00233,11,C
LR00233,12,C
LR00233,13,C
LR00233,14,C
LR00233,15,C
LR00233,16,C
LR00233,17,C
LR00233,18,C
LR00233,19,C
LR00233,20,C
LR00233,21,C
LR00233,22,C
LR00233,23,C
LR00233,24,O
LR00233,25,O
LR00233,26,C
LR00233,27,C
LR00234,0,C
LR00234,1,C
LR00234,2,C
LR00234,3,C
LR00234,4,C
LR00234,5,C
LR00234,6,N
LR00234,7,C
LR00234,8,O
LR00234,9,C
LR00234,10,F
LR00234,11,C
LR00234,12,C
LR00234,13,C
LR00234,14,C
LR00234,15,Cl
LR00234,16,C
LR00234,17,C
LR00234,18,C
LR00234,19,C
LR00234,20,C
LR00234,21,O
LR00234,22,O
LR00234,23,C
LR00234,24,C
LR00234,25,O
LR00234,26,C
LR00234,27,C
LR00234,28,C
LR00234,29,C
LR00234,30,C
LR00234,31,N
LR00235,0,C
LR00235,1,C
LR00235,2,O
LR00235,3,C
LR00235,4,C
LR00235,5,C
LR00235,6,C
LR00235,7,N
LR00235,8,C
LR00235,9,C
LR00235,10,C
LR00235,11,C
LR00235,12,C
LR00235,13,C
LR00235,14,C
LR00235,15,F
LR00235,16,C
LR00235,17,O
LR00235,18,N
LR00235,19,C
LR00235,20,C
LR00235,21,C
LR00235,22,C
LR00235,23,C
LR00235,24,C
LR00235,25,C
LR00235,26,C
LR00235,27,C
LR00235,28,C
LR00235,29,C
LR00235,30,O
LR00235,31,O
LR00235,32,C
LR00235,33,C
LR00236,0,C
LR00236,1,C
LR00236,2,C
LR00236,3,O
LR00236,4,N
LR00236,5,C
LR00236,6,C
LR00236,7,O
LR00236,8,C
LR00236,9,C
LR00236,10,C
LR00236,11,C
LR00236,12,C
LR00236,13,Cl
LR00236,14,C
LR00236,15,C
LR00236,16,C
LR00236,17,N
LR00236,18,C
LR00236,19,N
LR00236,20,C
LR00236,21,N
LR00236,22,N
LR00236,23,C
LR00237,0,C
LR00237,1,C
LR00237,2,C
LR00237,3,O
LR00237,4,N
LR00237,5,C
LR00237,6,C
LR00237,7,C
LR00237,8,N
LR00237,9,C
LR00237,10,S
LR00237,11,C
LR00237,12,N
LR00237,13,C
LR00237,14,S
LR00237,15,O
LR00237,16,O
LR00237,17,C
LR00237,18,C
LR00237,19,C
LR00237,20,C
LR00237,21,C
LR00237,22,C
LR00237,23,Cl
LR00238,0,C
LR00238,1,C
LR00238,2,C
LR00238,3,O
LR00238,4,N
LR00238,5,C
LR00238,6,C
LR00238,7,C
LR00238,8,N
LR00238,9,C
LR00238,10,S
LR00238,11,C
LR00238,12,N
LR00238,13,C
LR00238,14,S
LR00238,15,O
LR00238,16,O
LR00238,17,C
LR00238,18,C
LR00238,19,C
LR00238,20,C
LR00238,21,C
LR00238,22,C
LR00238,23,C
LR00238,24,N
LR00239,0,C
LR00239,1,O
LR00239,2,C
LR00239,3,C
LR00239,4,C
LR00239,5,C
LR00239,6,S
LR00239,7,O
LR00239,8,O
LR00239,9,N
LR00239,10,C
LR00239,11,C
LR00239,12,C
LR00239,13,C
LR00239,14,C
LR00239,15,C
LR00239,16,C
LR00239,17,N
LR00239,18,C
LR00239,19,O
LR00239,20,C
LR00239,21,C
LR00239,22,C
LR00239,23,C
LR00239,24,C
LR00239,25,C
LR00239,26,O
LR00239,27,C
LR00239,28,C
LR00239,29,C
LR00239,30,C
LR00239,31,C
LR00239,32,C
LR00239,33,C
LR00239,34,C
LR00239,35,O
LR00239,36,O
LR00239,37,C
LR00239,38,C
LR00239,39,C
LR00240,0,C
LR00240,1,O
LR00240,2,C
LR00240,3,C
LR00240,4,C
LR00240,5,C
LR00240,6,S
LR00240,7,O
LR00240,8,O
LR00240,9,N
LR00240,10,C
LR00240,11,C
LR00240,12,C
LR00240,13,C
LR00240,14,C
LR00240,15,C
LR00240,16,C
LR00240,17,N
LR00240,18,C
LR00240,19,O
LR00240,20,C
LR00240,21,C
LR00240,22,C
LR00240,23,C
LR00240,24,C
LR00240,25,C
LR00240,26,O
LR00240,27,C
LR00240,28,C
LR00240,29,C
LR00240,30,C
LR00240,31,C
LR00240,32,C
LR00240,33,C
LR00240,34,C
LR00240,35,O
LR00240,36,O
LR00240,37,C
LR00240,38,C
LR00240,39,C
LR00240,40,C
LR00240,41,C
LR00241,0,O
LR00241,1,C
LR00241,2,C
LR00241,3,O
LR00241,4,C
LR00241,5,C
LR00241,6,C
LR00241,7,C
LR00241,8,C
LR00241,9,C
LR00241,10,N
LR00241,11,C
LR00241,12,C
LR00241,13,C
LR00241,14,C
LR00241,15,C
LR00241,16,C
LR00242,0,O
LR00242,1,C
LR00242,2,C
LR00242,3,O
LR00242,4,C
LR00242,5,C
LR00242,6,C
LR00242,7,C
LR00242,8,C
LR00242,9,N
LR00242,10,C
LR00242,11,C
LR00242,12,C
LR00242,13,C
LR00242,14,O
LR00242,15,O
LR00242,16,C
LR00242,17,C
LR00242,18,C
LR00242,19,N
LR00242,20,C
LR00242,21,C
LR00242,22,C
LR00242,23,C
LR00242,24,C
LR00242,25,C
LR00243,0,O
LR00243,1,C
LR00243,2,O
LR00243,3,C
LR00243,4,C
LR00243,5,C
LR00243,6,C
LR00243,7,C
LR00243,8,C
LR00243,9,C
LR00243,10,C
LR00243,11,C
LR00243,12,O
LR00243,13,C
LR00243,14,C
LR00243,15,O
LR00243,16,N
LR00243,17,C
LR00243,18,C
LR00243,19,C
LR00243,20,C
LR00243,21,C
LR00243,22,C
LR00243,23,C
LR00243,24,C
LR00243,25,C
LR00243,26,C
LR00244,0,C
LR00244,1,C
LR00244,2,C
LR00244,3,C
LR00244,4,O
LR00244,5,C
LR00244,6,O
LR00244,7,C
LR00244,8,C
LR00244,9,C
LR00244,10,C
LR00244,11,C
LR00244,12,C
LR00244,13,O
LR00244,14,O
LR00244,15,C
LR00244,16,C
LR00244,17,C
LR00244,18,C
LR00244,19,C
LR00244,20,C
LR00244,21,C
LR00244,22,O
LR00244,23,C
LR00244,24,C
LR00244,25,O
LR00244,26,N
LR00244,27,C
LR00244,28,C
LR00244,29,C
LR00244,30,C
LR00244,31,C
LR00244,32,C
LR00244,33,C
LR00244,34,C
LR00244,35,C
LR00244,36,C
LR00245,0,O
LR00245,1,C
LR00245,2,O
LR00245,3,C
LR00245,4,C
LR00245,5,C
LR00245,6,C
LR00245,7,C
LR00245,8,C
LR00245,9,C
LR00245,10,C
LR00245,11,C
LR00245,12,O
LR00245,13,C
LR00245,14,C
LR00245,15,O
LR00245,16,N
LR00245,17,C
LR00245,18,C
LR00245,19,C
LR00245,20,C
LR00245,21,C
LR00245,22,C
LR00245,23,C
LR00245,24,C
LR00245,25,C
LR00245,26,C
LR00245,27,C
LR00245,28,C
LR00245,29,C
LR00245,30,O
LR00245,31,C
LR00245,32,O
LR00245,33,C
LR00245,34,C
LR00246,0,O
LR00246,1,C
LR00246,2,O
LR00246,3,C
LR00246,4,C
LR00246,5,C
LR00246,6,C
LR00246,7,C
LR00246,8,C
LR00246,9,C
LR00246,10,C
LR00246,11,C
LR00246,12,O
LR00246,13,C
LR00246,14,C
LR00246,15,O
LR00246,16,N
LR00246,17,C
LR00246,18,C
LR00246,19,C
LR00246,20,C
LR00246,21,C
LR00246,22,C
LR00246,23,C
LR00246,24,C
LR00246,25,C
LR00246,26,C
LR00246,27,C
LR00246,28,C
LR00246,29,C
LR00246,30,O
LR00246,31,C
LR00246,32,O
LR00246,33,C
LR00246,34,C
LR00247,0,O
LR00247,1,C
LR00247,2,O
LR00247,3,C
LR00247,4,C
LR00247,5,C
LR00247,6,C
LR00247,7,C
LR00247,8,C
LR00247,9,C
LR00247,10,C
LR00247,11,C
LR00247,12,O
LR00247,13,C
LR00247,14,C
LR00247,15,O
LR00247,16,N
LR00247,17,C
LR00247,18,C
LR00247,19,C
LR00247,20,C
LR00247,21,C
LR00247,22,C
LR00247,23,C
LR00247,24,C
LR00247,25,C
LR00247,26,C
LR00247,27,C
LR00247,28,C
LR00247,29,C
LR00247,30,O
LR00247,31,C
LR00247,32,C
LR00247,33,O
LR00247,34,C
LR00247,35,C
LR00248,0,O
LR00248,1,C
LR00248,2,O
LR00248,3,C
LR00248,4,C
LR00248,5,C
LR00248,6,C
LR00248,7,C
LR00248,8,C
LR00248,9,C
LR00248,10,C
LR00248,11,C
LR00248,12,O
LR00248,13,C
LR00248,14,C
LR00248,15,O
LR00248,16,N
LR00248,17,C
LR00248,18,C
LR00248,19,C
LR00248,20,C
LR00248,21,C
LR00248,22,C
LR00248,23,C
LR00248,24,C
LR00248,25,C
LR00248,26,C
LR00248,27,C
LR00248,28,C
LR00248,29,C
LR00248,30,C
LR00248,31,O
LR00248,32,C
LR00248,33,C
LR00248,34,O
LR00248,35,C
LR00248,36,C
LR00249,0,C
LR00249,1,C
LR00249,2,O
LR00249,3,C
LR00249,4,C
LR00249,5,C
LR00249,6,C
LR00249,7,S
LR00249,8,O
LR00249,9,O
LR00249,10,N
LR00249,11,C
LR00249,12,C
LR00249,13,C
LR00249,14,C
LR00249,15,C
LR00249,16,O
LR00249,17,N
LR00249,18,C
LR00249,19,C
LR00249,20,C
LR00249,21,C
LR00249,22,C
LR00249,23,N
LR00249,24,S
LR00249,25,O
LR00249,26,O
LR00249,27,C
LR00249,28,C
LR00249,29,C
LR00249,30,C
LR00249,31,O
LR00249,32,C
LR00249,33,C
LR00249,34,C
LR00249,35,C
LR00249,36,C
LR00249,37,C
LR00249,38,C
LR00249,39,C
LR00249,40,C
LR00249,41,C
LR00249,42,C
LR00249,43,C
LR00250,0,C
LR00250,1,O
LR00250,2,C
LR00250,3,C
LR00250,4,C
LR00250,5,C
LR00250,6,C
LR00250,7,N
LR00250,8,C
LR00250,9,C
LR00250,10,C
LR00250,11,Cl
LR00250,12,C
LR00250,13,C
LR00250,14,O
LR00250,15,N
LR00250,16,C
LR00250,17,O
LR00250,18,C
LR00250,19,C
LR00250,20,C
LR00250,21,C
LR00250,22,C
LR00250,23,C
LR00250,24,C
LR00250,25,C
LR00250,26,C
LR00250,27,N
LR00250,28,C
LR00250,29,C
LR00250,30,C
LR00250,31,C
LR00250,32,C
LR00250,33,O
LR00250,34,C
LR00250,35,C
LR00250,36,C
LR00250,37,O
LR00250,38,O
LR00250,39,C
LR00250,40,C
LR00250,41,F
LR00250,42,C
LR00250,43,C
LR00250,44,Cl
LR00250,45,C
LR00250,46,C
LR00251,0,C
LR00251,1,N
LR00251,2,C
LR00251,3,C
LR00251,4,C
LR00251,5,O
LR00251,6,N
LR00251,7,C
LR00251,8,C
LR00251,9,C
LR00251,10,C
LR00251,11,C
LR00251,12,S
LR00251,13,C
LR00251,14,C
LR00251,15,C
LR00251,16,C
LR00251,17,C
LR00251,18,O
LR00251,19,N
LR00251,20,C
LR00251,21,C
LR00251,22,C
LR00251,23,C
LR00251,24,N
LR00251,25,N
LR00251,26,C
LR00251,27,C
LR00251,28,C
LR00251,29,C
LR00251,30,C
LR00251,31,C
LR00251,32,N
LR00251,33,C
LR00251,34,O
LR00252,0,C
LR00252,1,N
LR00252,2,C
LR00252,3,C
LR00252,4,C
LR00252,5,O
LR00252,6,N
LR00252,7,C
LR00252,8,C
LR00252,9,O
LR00252,10,N
LR00252,11,C
LR00252,12,C
LR00252,13,C
LR00252,14,C
LR00252,15,C
LR00252,16,C
LR00252,17,N
LR00252,18,C
LR00252,19,O
LR00252,20,C
LR00252,21,C
LR00252,22,C
LR00252,23,C
LR00252,24,C
LR00252,25,C
LR00252,26,C
LR00252,27,C
LR00252,28,C
LR00252,29,C
LR00252,30,C
LR00252,31,C
LR00252,32,C
LR00252,33,C
LR00252,34,C
LR00252,35,C
LR00252,36,C
LR00252,37,C
LR00253,0,C
LR00253,1,N
LR00253,2,C
LR00253,3,C
LR00253,4,C
LR00253,5,O
LR00253,6,N
LR00253,7,C
LR00253,8,C
LR00253,9,O
LR00253,10,N
LR00253,11,C
LR00253,12,C
LR00253,13,C
LR00253,14,C
LR00253,15,C
LR00253,16,C
LR00253,17,N
LR00253,18,C
LR00253,19,O
LR00253,20,C
LR00253,21,C
LR00253,22,C
LR00253,23,C
LR00253,24,C
LR00253,25,C
LR00253,26,C
LR00253,27,C
LR00253,28,C
LR00253,29,C
LR00253,30,C
LR00253,31,C
LR00253,32,C
LR00253,33,C
LR00253,34,C
LR00254,0,C
LR00254,1,N
LR00254,2,C
LR00254,3,C
LR00254,4,C
LR00254,5,O
LR00254,6,N
LR00254,7,C
LR00254,8,C
LR00254,9,C
LR00254,10,C
LR00254,11,C
LR00254,12,C
LR00254,13,C
LR00254,14,C
LR00254,15,O
LR00254,16,N
LR00254,17,C
LR00254,18,C
LR00254,19,C
LR00254,20,C
LR00254,21,C
LR00254,22,N
LR00254,23,C
LR00254,24,C
LR00254,25,C
LR00254,26,C
LR00254,27,C
LR00254,28,C
LR00254,29,C
LR00254,30,C
LR00254,31,C
LR00254,32,C
LR00254,33,C
LR00254,34,C
LR00254,35,S
LR00255,0,C
LR00255,1,N
LR00255,2,C
LR00255,3,C
LR00255,4,C
LR00255,5,O
LR00255,6,N
LR00255,7,C
LR00255,8,C
LR00255,9,C
LR00255,10,C
LR00255,11,C
LR00255,12,C
LR00255,13,C
LR00255,14,C
LR00255,15,O
LR00255,16,N
LR00255,17,C
LR00255,18,C
LR00255,19,C
LR00255,20,C
LR00255,21,C
LR00255,22,N
LR00255,23,C
LR00255,24,C
LR00255,25,C
LR00255,26,C
LR00255,27,C
LR00255,28,C
LR00255,29,C
LR00255,30,C
LR00255,31,C
LR00255,32,C
LR00255,33,C
LR00255,34,C
LR00255,35,S
LR00256,0,N
LR00256,1,C
LR00256,2,S
LR00256,3,N
LR00256,4,N
LR00256,5,C
LR00256,6,C
LR00256,7,C
LR00256,8,C
LR00256,9,C
LR00256,10,C
LR00256,11,C
LR00257,0,N
LR00257,1,C
LR00257,2,C
LR00257,3,O
LR00257,4,C
LR00257,5,C
LR00257,6,C
LR00257,7,C
LR00257,8,C
LR00257,9,C
LR00258,0,C
LR00258,1,C
LR00258,2,O
LR00258,3,C
LR00258,4,C
LR00258,5,C
LR00258,6,O
LR00258,7,C
LR00258,8,C
LR00258,9,C
LR00258,10,C
LR00258,11,C
LR00258,12,N
LR00258,13,C
LR00258,14,C
LR00258,15,C
LR00258,16,C
LR00258,17,C
LR00258,18,Br
LR00258,19,C
LR00258,20,C
LR00258,21,C
LR00258,22,C
