Ligase,Scaffold_ID,Recruiter_Count,Scaffold_Hash,Original_Scaffold_ID_Group,Scaffold_SMILES,Murcko_SMILES,Scaffold_Class,Scaffold_Center_of_Mass_X,Scaffold_Center_of_Mass_Y,Scaffold_Center_of_Mass_Z,Ligase_Scaffold_Connectivity,Total_Recruiters,Recruiter_Density_Score,Shannon_Diversity_Index,Normalized_Diversity
XIAP,LR-SCAF00067,1,333d7b8c,XIAP_SCAF_7,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,Polycyclic_Hetero,-2.640530436946318e-15,4.2008438769600523e-16,-4.701944539426001e-15,2,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00096,1,44341e76,XIAP_SCAF_20,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]CC4)C3C2)CC1,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]CC4)C3C2)CC1,Polycyclic_Hetero,-2.2838873649431793e-14,4.489354214654899e-16,0.0955012925710837,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00100,1,45f0c228,XIAP_SCAF_23,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,Polycyclic_Hetero,7.157673146995127e-15,4.188370783095689e-15,0.1022107356321503,2,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00111,1,4d932007,XIAP_SCAF_12,C1CNN(C2CC[NH2+]CC2)C1,C1CNN(C2CC[NH2+]CC2)C1,Bicyclic_Hetero,-2.825326179908157e-15,5.084055781731752e-15,-4.303071309236814e-15,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00186,1,832ce6bf,XIAP_SCAF_16,C1CCN(CCN2CC[NH2+]CC2)C1,C1CCN(CCN2CC[NH2+]CC2)C1,Bicyclic_Hetero,-1.1406748561577323e-14,-1.2390088954816746e-14,0.0379513251017243,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00219,1,927a5aa0,XIAP_SCAF_14,C1CCNCC1,C1CCNCC1,Monocyclic_Hetero,7.967482882604065e-16,1.8286026287943753e-15,2.938825653419532e-16,3,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00242,1,9efc1c1e,XIAP_SCAF_1,C1CCC2C(C1)CCC[C@H]2NC[C@@H]1CCCN1,C1CCC2C(C1)CCC[C@H]2NC[C@@H]1CCCN1,Polycyclic_Hetero,2.7829590483937257e-15,-7.835707391576661e-15,1.0658141036401502e-15,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00255,1,aa237c1e,XIAP_SCAF_6,C1CCC(CCN2CCC[C@H]2CNC2CCCCC2C2NCCCN2)CC1,C1CCC(CCN2CCC[C@H]2CNC2CCCCC2C2NCCCN2)CC1,Polycyclic_Hetero,4.766140533883771e-15,-2.0875320251754705e-15,-0.0223738221187781,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00267,1,b3763965,XIAP_SCAF_3,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCCN32)C2CCCCC2)CC1,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCCN32)C2CCCCC2)CC1,Polycyclic_Hetero,4.7048079717829494e-14,-2.7501810352857453e-14,0.0099318140677866,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00304,1,ca742bc7,XIAP_SCAF_13,C1CCN(CCN2CC[NH2+]CC2)CC1,C1CCN(CCN2CC[NH2+]CC2)CC1,Bicyclic_Hetero,9.816708849317177e-16,-1.6507263392452985e-15,0.0570404006111316,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00317,1,d360b04b,XIAP_SCAF_9,C1CCC2C(C1)CCCC2CN1CCC2(CCOCC2)O[C@H]2CCCCC21,C1CCC2C(C1)CCCC2CN1CCC2(CCOCC2)O[C@H]2CCCCC21,Polycyclic_Hetero,-9.247504722760128e-15,5.420500649640471e-15,5.079678507889734e-16,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00350,1,ef4106a4,XIAP_SCAF_11,C1C[C@H](N2CCNN2)CN1,C1C[C@H](N2CCNN2)CN1,Bicyclic_Hetero,4.1448326252672506e-15,1.4988010832439613e-15,-0.0780961142493699,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00353,1,f0ab0e88,XIAP_SCAF_25,C1CCC2CCCC2C1,C1CCC2CCCC2C1,Bicyclic,5.3290705182007506e-17,4.440892098500626e-16,2.375877272697835e-16,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00358,1,f3e29005,XIAP_SCAF_2,C1CCC(O[C@@H]2CN[C@H](CN[C@@H]3CCCC4CCCCC43)C2)CC1,C1CCC(O[C@@H]2CN[C@H](CN[C@@H]3CCCC4CCCCC43)C2)CC1,Polycyclic_Hetero,-1.3924345547556802e-14,-5.8949261243000244e-15,0.160249871786678,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
XIAP,LR-SCAF00361,1,f5e74ae5,XIAP_SCAF_19,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]C[C@@H]3CN3CCCN3)CN2)CC1,C1CCC(CC2CC3C(CCN3CCN3CC[NH2+]C[C@@H]3CN3CCCN3)CN2)CC1,Polycyclic_Hetero,-3.045183153257572e-15,-3.3104832007004666e-15,-0.0338071328963182,1,37,0.02702702702702703,3.14716708893603,0.9548916456995225
cIAP1,LR-SCAF00067,3,333d7b8c,cIAP1_SCAF_6,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,Polycyclic_Hetero,-2.6405304369463185e-15,4.2008438769600523e-16,-4.701944539426001e-15,2,13,0.23076923076923078,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00005,1,00e15ffe,cIAP1_SCAF_3,C1CCC(C2CSNN2)CC1,C1CCC(C2CSNN2)CC1,Bicyclic_Hetero,1.6612225998094936e-15,1.052655904829778e-15,-2.639863636330928e-15,2,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00045,1,1f579ed4,cIAP1_SCAF_7,C1CCC(CCN2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,C1CCC(CCN2C[C@H]3C[C@@H]4C[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,Polycyclic_Hetero,-2.6408505012417055e-14,-2.7071678232459814e-14,2.049619733194656e-14,1,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00053,1,27da9cc8,cIAP1_SCAF_1,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,C1CCC(C(NC[C@@H]2CC[C@@H]3CCCCCN32)C2CCCCC2)CC1,Polycyclic_Hetero,1.4515751784651302e-15,-9.955552137235732e-15,-0.0199522273800781,2,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00079,1,37d997fe,cIAP1_SCAF_5,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCCC3CCCCC32)CC1,C1CCC(CCN2C[C@H]3CCCN3C[C@H]2CN[C@@H]2CCCC3CCCCC32)CC1,Polycyclic_Hetero,-2.3221191051896696e-14,-1.5075660018594233e-15,-0.0036941629648291,1,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00100,1,45f0c228,cIAP1_SCAF_10,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,C1CCC(CNC[C@@H]2CC[C@@H]3CCCCCN32)CC1,Polycyclic_Hetero,7.157673146995127e-15,4.188370783095689e-15,0.1022107356321503,2,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00124,1,56715195,cIAP1_SCAF_9,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,C1CCC(CC2CNC3CCN(CCN4CC[NH2+]C[C@@H]4CN4CCOCC4)C3C2)CC1,Polycyclic_Hetero,1.7448770979425247e-14,-1.5084979678894216e-14,0.1259073580408486,2,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00136,1,5f5a5983,cIAP1_SCAF_11,C1CCC(CCN2CCC[C@H]2C2NC(CC3CCCCC3)CS2)CC1,C1CCC(CCN2CCC[C@H]2C2NC(CC3CCCCC3)CS2)CC1,Polycyclic_Hetero,-3.4160708450004815e-14,1.1553151597791627e-14,-0.0249301085480744,1,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00140,1,626f25b5,cIAP1_SCAF_2,C1CCC(CNCC[C@H]2CC[C@H]3CC[C@@H](CNC(C4CCCCC4)C4CCCCC4)N3CC2)CC1,C1CCC(CNCC[C@H]2CC[C@H]3CC[C@@H](CNC(C4CCCCC4)C4CCCCC4)N3CC2)CC1,Polycyclic_Hetero,1.8330490789555774e-14,2.3716253547311853e-15,-0.0573102952257241,1,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00231,1,9970801b,cIAP1_SCAF_4,C1CCCCC1,C1CCCCC1,Monocyclic,2.837236618486511e-16,-1.1719020815487765e-15,-1.6749718895820504e-16,6,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
cIAP1,LR-SCAF00326,1,de9a4163,cIAP1_SCAF_8,C1CCC(CCN2C[C@@H]3CC4CCCC[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,C1CCC(CCN2C[C@@H]3CC4CCCC[C@@H]4N3C[C@H]2CN[C@@H]2CCOC3CCCCC32)CC1,Polycyclic_Hetero,2.6158969170691784e-14,1.2392203665339844e-14,-0.0494427060991504,1,13,0.07692307692307693,2.3114234446919735,0.9639384467339628
